uid,ability_raw,ability_rasch,history_raw,rt_raw,ability_q,ability_rasch_q,history_q,rt_q
4086,0.6764705882352942,-1.1096320375488387,34.0,,1,0,2,-1
4090,0.8235294117647058,-0.3321292562727206,17.0,,2,2,1,-1
4091,0.6060606060606061,-0.8364220007896375,33.0,,0,1,2,-1
4108,0.7777777777777778,0.006289698982507004,18.0,,2,2,1,-1
4110,0.6326530612244898,-1.2628886418331826,49.0,,0,0,3,-1
4117,0.9298245614035088,0.6306577499950651,57.0,,3,3,3,-1
4133,0.6666666666666666,-1.0063838435153782,15.0,,0,0,1,-1
4134,0.43283582089552236,-2.1461389437716596,67.0,,0,0,3,-1
4136,0.6052631578947368,-1.4711305942368011,76.0,,0,0,3,-1
4137,0.6944444444444444,-0.8804382235674618,36.0,,1,0,2,-1
4152,0.7368421052631579,-0.16850918346532484,19.0,,1,2,1,-1
4159,0.7916666666666666,0.2258205262329965,24.0,,2,2,2,-1
4161,0.7903225806451613,-0.8678857578641868,62.0,,2,0,3,-1
4163,0.78125,-0.23531995826501437,32.0,,2,2,2,-1
4164,0.875,0.08744201994620777,24.0,,2,2,2,-1
4175,0.9,0.3858139656279539,10.0,,3,3,1,-1
4176,0.43478260869565216,-1.8083600164102722,23.0,,0,0,2,-1
4177,0.6818181818181818,-0.6514876132516484,22.0,,1,1,1,-1
4187,0.6923076923076923,-0.8692306223349776,13.0,,1,0,1,-1
4197,0.5555555555555556,-1.3710184832166146,18.0,,0,0,1,-1
4199,0.691358024691358,-0.7853803679620602,81.0,,1,1,3,-1
4204,1.0,1.6892402439822112,3.0,,3,3,0,-1
4212,1.0,3.0030937670794864,10.0,,3,3,1,-1
4213,0.8888888888888888,0.04909871040422393,18.0,,3,2,1,-1
4214,0.6285714285714286,-1.3135964908343238,35.0,,0,0,2,-1
4222,0.9,0.5304552622170068,10.0,,3,3,1,-1
4223,0.6666666666666666,-0.45539645939591883,9.0,,0,1,0,-1
4224,0.75,-0.21829298889420043,4.0,,1,2,0,-1
4226,0.8333333333333334,0.11339794453093242,6.0,,2,2,0,-1
4230,1.0,2.4570767185195797,6.0,,3,3,0,-1
4232,0.6363636363636364,-0.8180393415799074,22.0,,0,1,1,-1
4233,1.0,2.4570767185195797,6.0,,3,3,0,-1
4234,0.8571428571428571,0.14369932728459955,7.0,,2,2,0,-1
4236,0.8181818181818182,-0.04487073756906221,11.0,,2,2,1,-1
4237,0.8695652173913043,0.3049406424308277,23.0,,2,3,2,-1
4242,0.7777777777777778,-0.6321269064478902,18.0,,2,1,1,-1
4247,0.6896551724137931,-0.8466672742653948,29.0,,1,1,2,-1
4248,0.6744186046511628,-1.4332961172660206,43.0,,1,0,2,-1
4254,0.6363636363636364,-1.303296770622108,11.0,,0,0,1,-1
4266,0.8533333333333334,-0.27273775715393445,75.0,,2,2,3,-1
4273,0.7016129032258065,-0.37904756369054876,124.0,,1,1,3,-1
4275,0.36363636363636365,-1.368341935791501,11.0,,0,0,1,-1
4278,0.0,-3.3312708219470086,4.0,,0,0,0,-1
4281,0.7692307692307693,-0.6082113373582142,13.0,,1,1,1,-1
4292,0.6,-0.7834390986990529,5.0,,0,1,0,-1
4296,0.75,-0.9850663522094469,24.0,,1,0,2,-1
4312,1.0,1.6892402439822112,3.0,,3,3,0,-1
4314,0.6875,-0.6105250668326287,16.0,,1,1,1,-1
4315,0.5882352941176471,-0.9260866575181493,17.0,,0,0,1,-1
4330,0.7241379310344828,0.0005745531496469338,58.0,,1,2,3,-1
4332,0.6129032258064516,-1.4225957992490936,31.0,,0,0,2,-1
4340,0.875,-0.07868511108925481,16.0,,2,2,1,-1
4348,0.6923076923076923,-0.7137271672952462,26.0,,1,1,2,-1
4352,0.9444444444444444,0.9041362132359999,18.0,,3,3,1,-1
4353,1.0,2.4570767185195797,6.0,,3,3,0,-1
4356,0.6666666666666666,-0.5764013542676548,9.0,,0,1,0,-1
4366,0.6966292134831461,-0.8851871573981891,89.0,,1,0,3,-1
4367,0.9423076923076923,1.0331971686156929,52.0,,3,3,3,-1
4371,1.0,1.6892402439822112,3.0,,3,3,0,-1
4379,1.0,1.6892402439822112,3.0,,3,3,0,-1
4388,0.6904761904761905,-1.1497053065243044,42.0,,1,0,2,-1
4390,0.9795918367346939,1.9383709819634385,49.0,,3,3,3,-1
4395,0.6363636363636364,-1.0361439759835223,22.0,,0,0,1,-1
4402,0.6666666666666666,-0.816173298247622,90.0,,0,1,3,-1
4406,0.7659574468085106,-0.7270643860686115,47.0,,1,1,2,-1
4417,0.5841584158415841,-1.0038370685752558,101.0,,0,0,3,-1
4418,0.75,-0.4354834896679614,80.0,,1,1,3,-1
4419,0.75,-0.43463236568457325,4.0,,1,1,0,-1
4424,0.8840579710144928,0.26247419423976,69.0,,3,2,3,-1
4432,0.7313432835820896,-0.7202883832917476,67.0,,1,1,3,-1
4435,1.0,1.6892402439822112,3.0,,3,3,0,-1
4437,0.8333333333333334,-0.17411786344847135,6.0,,2,2,0,-1
4438,0.6086956521739131,-0.6807054622014657,23.0,,0,1,2,-1
4444,0.9230769230769231,0.8777899072810232,13.0,,3,3,1,-1
4448,0.75,-0.4039350611660579,8.0,,1,1,0,-1
4454,0.7241379310344828,-0.321427235762613,29.0,,1,2,2,-1
4456,0.7888198757763976,-0.12234129993012588,161.0,,2,2,3,-1
4457,0.8015873015873016,-0.13071028105676222,126.0,,2,2,3,-1
4458,0.9772727272727273,2.1817000137816343,88.0,,3,3,3,-1
4468,0.7017543859649122,-1.4044456903200415,57.0,,1,0,3,-1
4475,0.6240601503759399,-0.759071596133752,133.0,,0,1,3,-1
4477,0.759493670886076,0.0563683969910967,79.0,,1,2,3,-1
4483,0.8536585365853658,0.1918750677954753,41.0,,2,2,2,-1
4493,0.7857142857142857,-0.6795432067487955,42.0,,2,1,2,-1
4497,0.625,-1.0705242412353362,16.0,,0,0,1,-1
4498,0.7857142857142857,-0.9855887096757421,56.0,,2,0,3,-1
4502,0.7560975609756098,-0.912508417945254,41.0,,1,0,2,-1
4504,0.6666666666666666,-1.6770439968768036,12.0,,0,0,1,-1
4513,0.7647058823529411,0.2038871062791346,17.0,,1,2,1,-1
4518,0.8571428571428571,-0.002373703234544481,70.0,,2,2,3,-1
4521,0.96,2.05376649971789,25.0,,3,3,2,-1
4522,0.9130434782608695,1.0895222766371646,23.0,,3,3,2,-1
4524,0.5333333333333333,-0.4823667919040786,15.0,,0,1,1,-1
4525,0.6428571428571429,-0.3430210901781556,14.0,,0,1,1,-1
4526,0.8333333333333334,-0.3599480554930293,6.0,,2,1,0,-1
4530,0.7654320987654321,-0.4315053118013542,81.0,,1,1,3,-1
4533,1.0,1.6892402439822112,3.0,,3,3,0,-1
4544,0.6046511627906976,-1.0223099339481245,43.0,,0,0,2,-1
4546,1.0,1.6892402439822112,3.0,,3,3,0,-1
4550,0.6545454545454545,-0.7939886401616747,55.0,,0,1,3,-1
4559,0.64,-1.0075688409567805,25.0,,0,0,2,-1
4563,0.7,-0.6822940852326583,120.0,,1,1,3,-1
4566,0.7333333333333333,-0.5685597200541513,105.0,,1,1,3,-1
4570,0.6470588235294118,-0.6776829209622669,17.0,,0,1,1,-1
4581,0.9574468085106383,1.1470512162827005,47.0,,3,3,2,-1
4597,1.0,2.8958404182552195,9.0,,3,3,0,-1
4598,1.0,2.8958404182552195,9.0,,3,3,0,-1
4600,0.8666666666666667,0.39741115956179884,15.0,,2,3,1,-1
4615,0.5737704918032787,-1.3478934436908112,61.0,,0,0,3,-1
4626,0.5,-1.2137156882557918,6.0,,0,0,0,-1
4632,0.75,-0.4790587367541886,100.0,,1,1,3,-1
4637,0.8571428571428571,0.07201933967519303,14.0,,2,2,1,-1
4640,0.75,-0.6508557986956268,8.0,,1,1,0,-1
4642,0.8333333333333334,-0.2982627561137959,6.0,,2,2,0,-1
4646,0.8947368421052632,-0.032380051227056506,19.0,,3,2,1,-1
4647,1.0,1.6892402439822112,3.0,,3,3,0,-1
4649,0.5267857142857143,-1.0724323347056304,112.0,,0,0,3,-1
4654,0.72,-0.42854661758609314,50.0,,1,1,3,-1
4662,0.6888888888888889,-0.6732048594992416,90.0,,1,1,3,-1
4669,0.6785714285714286,-1.3559118549533022,252.0,,1,0,3,-1
4672,0.6973684210526315,-0.709563844278115,152.0,,1,1,3,-1
4675,0.6153846153846154,-1.0170225708947709,13.0,,0,0,1,-1
4684,0.6764705882352942,-0.4319492157852652,34.0,,1,1,2,-1
4694,1.0,2.4570767185195797,6.0,,3,3,0,-1
4695,0.8208955223880597,-0.40095387753821854,67.0,,2,1,3,-1
4696,1.0,1.6892402439822112,3.0,,3,3,0,-1
4698,0.7441860465116279,-0.36879370527018085,43.0,,1,1,2,-1
4704,0.8214285714285714,-0.09416481386857231,56.0,,2,2,3,-1
4707,0.726027397260274,-0.7837057879170979,146.0,,1,1,3,-1
4709,0.8,-0.1323930552751567,105.0,,2,2,3,-1
4712,0.8571428571428571,-0.06368472509913067,14.0,,2,2,1,-1
4717,0.7956989247311828,-0.21805742939552927,93.0,,2,2,3,-1
4729,0.7777777777777778,-0.40205942143156875,9.0,,2,1,0,-1
4733,0.9714285714285714,1.9906366627379595,35.0,,3,3,2,-1
4734,0.6666666666666666,-0.4443905808983002,3.0,,0,1,0,-1
4737,0.8666666666666667,0.4945486471476939,45.0,,2,3,2,-1
4744,0.746031746031746,-0.8361455595259684,189.0,,1,1,3,-1
4750,0.7989130434782609,-0.6265667832732912,184.0,,2,1,3,-1
4758,0.8695652173913043,-0.6203871255338669,46.0,,2,1,2,-1
4760,0.8888888888888888,0.4514793682332,27.0,,3,3,2,-1
4764,0.6666666666666666,-0.7618124245382473,9.0,,0,1,0,-1
4765,0.7922077922077922,-0.4054794468132568,77.0,,2,1,3,-1
4768,0.8333333333333334,-0.6773530828882599,6.0,,2,1,0,-1
4786,0.9666666666666667,1.4935079875277912,30.0,,3,3,2,-1
4789,0.6417910447761194,-1.3791042228450807,67.0,,0,0,3,-1
4791,0.9714285714285714,1.7022850899439301,35.0,,3,3,2,-1
4794,0.6764705882352942,-0.11368148464701654,34.0,,1,2,2,-1
4800,0.8333333333333334,0.4516245617851213,84.0,,2,3,3,-1
4801,0.8333333333333334,-0.6446278212511761,30.0,,2,1,2,-1
4805,0.62,-1.4680819116648964,50.0,,0,0,3,-1
4806,0.4642857142857143,-1.1061077781341504,28.0,,0,0,2,-1
4808,0.648936170212766,-0.7025134843590438,94.0,,0,1,3,-1
4810,0.5855130784708249,-0.7799615744413094,497.0,,0,1,3,-1
4817,0.7485714285714286,0.01948704086653495,175.0,,1,2,3,-1
4822,0.52,-1.1585605734655349,25.0,,0,0,2,-1
4835,0.6756756756756757,-0.32802859355999897,37.0,,1,2,2,-1
4840,0.7586206896551724,-0.009008545337777918,29.0,,1,2,2,-1
4846,0.9,0.24464508828984158,10.0,,3,2,1,-1
4862,0.8412698412698413,0.48794892597317996,126.0,,2,3,3,-1
4873,0.8313253012048193,0.5230569939073213,83.0,,2,3,3,-1
4877,0.7850877192982456,0.35086354518420826,228.0,,2,3,3,-1
4881,0.8,0.2828077320065709,120.0,,2,2,3,-1
4882,0.9230769230769231,0.38780638701508585,13.0,,3,3,1,-1
4887,0.625,-1.9422052758953228,40.0,,0,0,2,-1
4891,0.7171717171717171,-0.029112002360051757,99.0,,1,2,3,-1
4893,0.8222222222222222,0.24301452768034734,45.0,,2,2,2,-1
4895,1.0,2.8958404182552195,9.0,,3,3,0,-1
4900,0.6176470588235294,-0.7715296857842713,34.0,,0,1,2,-1
4903,0.8125,0.33331117441183533,16.0,,2,3,1,-1
4905,1.0,3.179746341613574,12.0,,3,3,1,-1
4907,0.5746606334841629,-1.0579342960795506,221.0,,0,0,3,-1
4911,0.3333333333333333,-0.9813551959456069,3.0,,0,0,0,-1
4914,0.5882352941176471,-0.978774279845875,17.0,,0,0,1,-1
4927,0.6923076923076923,-0.7122606868628513,13.0,,1,1,1,-1
4928,0.45918367346938777,-2.032437466273187,98.0,,0,0,3,-1
4929,0.8703703703703703,-0.36209444217242204,54.0,,2,1,3,-1
4935,0.6802973977695167,-0.20565107156634013,269.0,,1,2,3,-1
4939,0.8380952380952381,0.46300510869687694,105.0,,2,3,3,-1
4945,1.0,1.6892402439822112,3.0,,3,3,0,-1
4946,0.8235294117647058,0.3112705593629874,85.0,,2,3,3,-1
4948,0.755868544600939,0.1726919264500964,213.0,,1,2,3,-1
4952,0.6466666666666666,-0.7796735571630001,150.0,,0,1,3,-1
4960,0.7142857142857143,-1.101383589539006,21.0,,1,0,1,-1
4961,0.6666666666666666,-1.298883424267958,9.0,,0,0,0,-1
4974,0.8987341772151899,0.879680490400234,79.0,,3,3,3,-1
4975,0.84251968503937,0.6384532924764801,127.0,,2,3,3,-1
4978,0.8625,0.6890940739019314,160.0,,2,3,3,-1
4981,0.7,-0.33434900670861545,10.0,,1,2,1,-1
4983,0.7864077669902912,0.2781660410743818,103.0,,2,2,3,-1
4987,0.803921568627451,0.1408057317031513,102.0,,2,2,3,-1
4993,0.8181818181818182,0.45994066002428674,66.0,,2,3,3,-1
5002,0.5,-0.9222473328850058,6.0,,0,0,0,-1
5005,0.8666666666666667,-0.0791007865162226,15.0,,2,2,1,-1
5009,0.647887323943662,-1.3008012695792706,71.0,,0,0,3,-1
5010,0.8695652173913043,-0.497517122505759,23.0,,2,1,2,-1
5025,0.6948356807511737,-0.2735174505828276,213.0,,1,2,3,-1
5030,0.6,-0.5849477960129286,5.0,,0,1,0,-1
5033,0.9565217391304348,0.7559544343553459,46.0,,3,3,2,-1
5041,0.8571428571428571,-0.12662604878576933,7.0,,2,2,0,-1
5059,0.6857142857142857,-1.2081079804766761,35.0,,1,0,2,-1
5060,1.0,1.6892402439822112,3.0,,3,3,0,-1
5064,0.6923076923076923,-1.6115766476769513,13.0,,1,0,1,-1
5066,0.7887323943661971,-0.07867756497065212,71.0,,2,2,3,-1
5083,0.8571428571428571,0.5104769179016717,84.0,,2,3,3,-1
5087,0.6521739130434783,-0.37562414427584023,23.0,,0,1,2,-1
5107,1.0,1.6892402439822112,3.0,,3,3,0,-1
5114,0.5079365079365079,-1.188412721483926,63.0,,0,0,3,-1
5118,0.6180904522613065,-1.019568028263034,199.0,,0,0,3,-1
5122,0.7016129032258065,-0.8741316038079162,124.0,,1,0,3,-1
5125,0.7777777777777778,0.021921902850569913,54.0,,2,2,3,-1
5129,0.782608695652174,-1.1983801981729778,23.0,,2,0,2,-1
5134,0.25,-1.4860650337820391,4.0,,0,0,0,-1
5139,0.5,-1.39651856339327,8.0,,0,0,0,-1
5144,0.8,-0.4415241590800229,5.0,,2,1,0,-1
5146,1.0,1.6892402439822112,3.0,,3,3,0,-1
5152,0.8292682926829268,-0.6525207440744579,41.0,,2,1,2,-1
5154,0.7846153846153846,-0.8590019431624107,65.0,,2,1,3,-1
5157,0.7840909090909091,-0.6119459708422048,88.0,,2,1,3,-1
5163,0.7611940298507462,-1.1035230483043668,67.0,,1,0,3,-1
5164,0.7727272727272727,-0.9700640709270485,44.0,,2,0,2,-1
5166,0.875,0.2902935741926613,8.0,,2,3,0,-1
5172,0.6666666666666666,-0.4198478274836916,9.0,,0,1,0,-1
5174,0.6428571428571429,-0.6435530308212416,14.0,,0,1,1,-1
5176,1.0,2.4570767185195797,6.0,,3,3,0,-1
5177,0.7692307692307693,-0.19608599324127582,13.0,,1,2,1,-1
5184,0.684931506849315,-1.0403241088351967,73.0,,1,0,3,-1
5187,0.8823529411764706,-0.3225009231877818,17.0,,3,2,1,-1
5188,0.8,-0.673857376252029,10.0,,2,1,1,-1
5189,0.3181818181818182,-2.926831770480139,22.0,,0,0,1,-1
5208,0.8205128205128205,0.4324849096520887,117.0,,2,3,3,-1
5209,1.0,1.6892402439822112,3.0,,3,3,0,-1
5218,0.7209302325581395,-1.4416957557802688,43.0,,1,0,2,-1
5219,0.8387096774193549,-0.6928871652769845,31.0,,2,1,2,-1
5227,0.8571428571428571,0.23966194967960483,7.0,,2,2,0,-1
5229,0.8571428571428571,0.23966194967960483,7.0,,2,2,0,-1
5233,0.8888888888888888,0.47791101648245593,9.0,,3,3,0,-1
5236,0.875,0.3633797555210253,8.0,,2,3,0,-1
5246,0.782608695652174,-0.03327494566449049,207.0,,2,2,3,-1
5256,0.9,-0.45667486961626236,10.0,,3,1,1,-1
5258,0.782608695652174,-0.002123069575291427,23.0,,2,2,2,-1
5261,0.8666666666666667,0.13190837358259028,15.0,,2,2,1,-1
5268,1.0,1.6892402439822112,3.0,,3,3,0,-1
5272,0.8888888888888888,-0.10645233907365613,9.0,,3,2,0,-1
5285,0.3888888888888889,-3.009190330066144,54.0,,0,0,3,-1
5291,0.7865168539325843,-0.33205933612833965,89.0,,2,2,3,-1
5298,1.0,3.179746341613574,12.0,,3,3,1,-1
5310,0.90625,0.2456901374874655,32.0,,3,2,2,-1
5311,0.3333333333333333,-0.8560945019767983,3.0,,0,1,0,-1
5312,0.6190476190476191,-1.5059134352922598,21.0,,0,0,1,-1
5313,1.0,2.8958404182552195,9.0,,3,3,0,-1
5316,0.9230769230769231,-0.04786584989810558,13.0,,3,2,1,-1
5319,0.5882352941176471,-1.3933409519657909,17.0,,0,0,1,-1
5321,0.55,-1.167923602036627,40.0,,0,0,2,-1
5324,1.0,1.6892402439822112,3.0,,3,3,0,-1
5331,0.6,-0.4867690100948782,5.0,,0,1,0,-1
5332,0.25,-1.1011624004096388,4.0,,0,0,0,-1
5345,0.6521739130434783,-1.5919440514775764,23.0,,0,0,2,-1
5347,0.25,-1.73222490943355,4.0,,0,0,0,-1
5348,0.8333333333333334,-0.6720418427219373,24.0,,2,1,2,-1
5354,0.7142857142857143,-0.7751002750609506,7.0,,1,1,0,-1
5358,0.6774193548387096,-0.33666569144070435,31.0,,1,2,2,-1
5365,0.6666666666666666,-0.5389095949107352,24.0,,0,1,2,-1
5375,0.8235294117647058,-0.5136245383096789,17.0,,2,1,1,-1
5378,0.7894736842105263,-0.8766826795334264,19.0,,2,0,1,-1
5379,0.9166666666666666,-0.2105062994765621,12.0,,3,2,1,-1
5384,0.7368421052631579,-1.0660508510591549,19.0,,1,0,1,-1
5414,0.5681818181818182,-1.4360309876000066,44.0,,0,0,2,-1
5415,1.0,1.6892402439822112,3.0,,3,3,0,-1
5417,1.0,2.4570767185195797,6.0,,3,3,0,-1
5418,0.75,0.0018379547393185302,8.0,,1,2,0,-1
5426,0.5714285714285714,-0.9548734373379304,42.0,,0,0,2,-1
5432,0.7,-0.14226533892925836,10.0,,1,2,1,-1
5435,0.6122448979591837,-0.4429332835019762,49.0,,0,1,3,-1
5436,0.7105263157894737,-0.3556823899264932,38.0,,1,1,2,-1
5440,0.4583333333333333,-1.325946753652042,24.0,,0,0,2,-1
5442,0.6,-0.22920084726991102,10.0,,0,2,1,-1
5450,0.75,-0.4700625212162662,4.0,,1,1,0,-1
5456,0.7142857142857143,-0.26991556763227775,7.0,,1,2,0,-1
5457,0.0,-3.3312708219470086,4.0,,0,0,0,-1
5460,1.0,1.6892402439822112,3.0,,3,3,0,-1
5462,0.75,-0.12461815393426927,4.0,,1,2,0,-1
5465,1.0,1.6892402439822112,3.0,,3,3,0,-1
5467,1.0,1.6892402439822112,3.0,,3,3,0,-1
5476,1.0,1.6892402439822112,3.0,,3,3,0,-1
5480,0.6756756756756757,-1.3731083156832382,37.0,,1,0,2,-1
5483,0.5,-1.5822063581087944,10.0,,0,0,1,-1
5484,0.5666666666666667,-0.8384358707801732,30.0,,0,1,2,-1
5492,0.6511627906976745,-0.2845422877834599,43.0,,0,2,2,-1
5496,0.5573770491803278,-0.7562221662356772,61.0,,0,1,3,-1
5497,0.7272727272727273,-0.15591852991987132,33.0,,1,2,2,-1
5503,0.7222222222222222,-0.8885569149717373,18.0,,1,0,1,-1
5508,0.7209302325581395,-0.05949885001665098,43.0,,1,2,2,-1
5511,0.7027027027027027,-0.4628379429683043,37.0,,1,1,2,-1
5522,0.7777777777777778,-0.3989472741379658,27.0,,2,1,2,-1
5530,0.8888888888888888,-0.04937877400469834,9.0,,3,2,0,-1
5544,0.7297297297297297,-1.074789898194035,296.0,,1,0,3,-1
5547,0.25,-1.4860650337820391,4.0,,0,0,0,-1
5555,0.5571428571428572,-1.4717860913030223,70.0,,0,0,3,-1
5556,0.6190476190476191,-1.0261616556369941,21.0,,0,0,1,-1
5564,0.65625,-1.0871901567991409,128.0,,0,0,3,-1
5569,0.5,-0.7437828355984194,8.0,,0,1,0,-1
5570,0.5,-0.5371764923291817,4.0,,0,1,0,-1
5572,0.75,-0.048904369066904325,4.0,,1,2,0,-1
5573,0.6,-0.40159100211402,5.0,,0,1,0,-1
5583,0.8,-0.4800387242706582,35.0,,2,1,2,-1
5584,0.9090909090909091,0.25092334168277364,11.0,,3,2,1,-1
5592,0.8,-0.27830985672313313,25.0,,2,2,2,-1
5597,0.825,-0.11462255365198161,40.0,,2,2,2,-1
5607,1.0,2.4570767185195797,6.0,,3,3,0,-1
5612,0.7878787878787878,-0.569357259003874,33.0,,2,1,2,-1
5613,0.9090909090909091,-0.05888679996585457,11.0,,3,2,1,-1
5615,1.0,3.179746341613574,12.0,,3,3,1,-1
5624,0.75,-0.048904369066904325,4.0,,1,2,0,-1
5626,0.5555555555555556,-0.6335380022639495,9.0,,0,1,0,-1
5629,0.7142857142857143,-0.1705412249924999,7.0,,1,2,0,-1
5637,1.0,1.6892402439822112,3.0,,3,3,0,-1
5638,0.625,-0.4294286090918192,8.0,,0,1,0,-1
5643,0.5833333333333334,-0.6156528529833635,12.0,,0,1,1,-1
5645,0.8333333333333334,-0.2623731485582681,18.0,,2,2,1,-1
5646,0.8823529411764706,-0.15983730361407592,17.0,,3,2,1,-1
5651,0.75,-0.6494838074499333,32.0,,1,1,2,-1
5664,0.7678571428571429,-0.5006839036719569,56.0,,1,1,3,-1
5675,0.8571428571428571,-0.2644101823496606,7.0,,2,2,0,-1
5687,0.8387096774193549,0.07441584165659555,93.0,,2,2,3,-1
5689,0.8245614035087719,0.3315621844896533,57.0,,2,3,3,-1
5696,0.9047619047619048,0.061562879363666445,21.0,,3,2,1,-1
5701,0.7083333333333334,-0.0914085628788504,24.0,,1,2,2,-1
5708,0.6153846153846154,-0.08610636064133204,13.0,,0,2,1,-1
5709,0.55,-0.30034133470050617,20.0,,0,2,1,-1
5713,0.75,0.3175664564582027,8.0,,1,3,0,-1
5724,0.6666666666666666,-0.7073432827219943,54.0,,0,1,3,-1
5731,0.7142857142857143,-0.6400723918315169,14.0,,1,1,1,-1
5735,0.525,-1.0442581805098954,40.0,,0,0,2,-1
5736,0.6521739130434783,-0.5930346426062575,23.0,,0,1,2,-1
5737,0.8181818181818182,-0.07330514756483553,22.0,,2,2,1,-1
5742,1.0,1.6892402439822112,3.0,,3,3,0,-1
5748,0.9411764705882353,0.6346178044972324,17.0,,3,3,1,-1
5750,0.7647058823529411,-0.5842651051890764,17.0,,1,1,1,-1
5761,0.8888888888888888,0.30222706677654304,9.0,,3,3,0,-1
5762,0.9230769230769231,0.42627283562428264,13.0,,3,3,1,-1
5767,0.9375,0.8678560330735866,16.0,,3,3,1,-1
5770,0.875,0.19488070638679622,8.0,,2,2,0,-1
5772,0.8461538461538461,-0.3747995467562323,13.0,,2,1,1,-1
5775,0.8541666666666666,0.02337956861673779,48.0,,2,2,3,-1
5783,0.875,0.23419721151760578,16.0,,2,2,1,-1
5791,0.6428571428571429,-0.01273622867829826,14.0,,0,2,1,-1
5807,0.75,0.3292506169216117,8.0,,1,3,0,-1
5813,0.5,-0.4703416745953646,18.0,,0,1,1,-1
5834,0.8571428571428571,-0.6387136155326105,14.0,,2,1,1,-1
5838,0.8085106382978723,-0.4141504944091101,94.0,,2,1,3,-1
5839,0.8666666666666667,0.09438203645664811,15.0,,2,2,1,-1
5841,0.8333333333333334,-0.04132184020239512,18.0,,2,2,1,-1
5853,0.8333333333333334,-0.7983177693614966,12.0,,2,1,1,-1
5860,0.8055555555555556,-0.5547254606454413,36.0,,2,1,2,-1
5868,0.8181818181818182,-0.8472402273916774,11.0,,2,1,1,-1
5869,0.6521739130434783,-1.5597662853447924,23.0,,0,0,2,-1
5872,0.6875,-1.3781958490044453,16.0,,1,0,1,-1
5873,0.6666666666666666,-1.2958144193056842,9.0,,0,0,0,-1
5875,0.5652173913043478,-0.7378265709563485,46.0,,0,1,2,-1
5894,0.9166666666666666,0.036247749941915784,12.0,,3,2,1,-1
5899,0.5333333333333333,-2.0763883903089564,15.0,,0,0,1,-1
5900,0.75,-1.207786776489994,20.0,,1,0,1,-1
5901,0.9333333333333333,0.3987814080852107,15.0,,3,3,1,-1
5903,0.7307692307692307,-0.7519935864683761,26.0,,1,1,2,-1
5909,0.75,-0.7054903222544024,8.0,,1,1,0,-1
5915,1.0,3.179746341613574,12.0,,3,3,1,-1
5926,0.7051282051282052,-0.3604828982825967,78.0,,1,1,3,-1
5928,0.6410256410256411,-1.1404301073726058,39.0,,0,0,2,-1
5929,0.7777777777777778,-1.1937248030530774,18.0,,2,0,1,-1
5930,0.9523809523809523,0.8916239341022614,21.0,,3,3,1,-1
5951,0.75,-0.4638244811022406,16.0,,1,1,1,-1
5953,0.9230769230769231,0.5668886137065994,13.0,,3,3,1,-1
5962,0.9411764705882353,0.8802085441584327,17.0,,3,3,1,-1
5964,0.8888888888888888,0.3114311865160622,18.0,,3,3,1,-1
5967,0.8113207547169812,0.14933650404802704,53.0,,2,2,3,-1
5982,0.8,-1.0050396910589463,30.0,,2,0,2,-1
5983,0.8,-1.1452150418722469,20.0,,2,0,1,-1
5984,0.8421052631578947,-0.06972285241192419,19.0,,2,2,1,-1
5993,0.7931034482758621,-0.7729793315033682,29.0,,2,1,2,-1
6005,0.703125,-0.787553153207238,64.0,,1,1,3,-1
6007,0.6607142857142857,-0.9246002640141123,56.0,,0,0,3,-1
6017,0.8089887640449438,0.29859947792751274,89.0,,2,3,3,-1
6021,0.7894736842105263,-0.13332462395994793,152.0,,2,2,3,-1
6029,0.7542372881355932,-0.432692287979987,118.0,,1,1,3,-1
6032,0.8,0.046056579767293195,145.0,,2,2,3,-1
6036,0.5,-1.3259248894728755,42.0,,0,0,2,-1
6037,0.68,-0.5325867718972231,150.0,,1,1,3,-1
6051,0.7927927927927928,0.07050015159682523,111.0,,2,2,3,-1
6054,0.7035398230088495,-0.6772056095795781,226.0,,1,1,3,-1
6055,0.7439613526570048,-0.3528653834996104,207.0,,1,1,3,-1
6056,0.7298387096774194,-0.35964240291479205,248.0,,1,1,3,-1
6057,0.7037037037037037,-0.8032865118626024,81.0,,1,1,3,-1
6062,0.6292517006802721,-1.0093725132108045,294.0,,0,0,3,-1
6065,0.8666666666666667,0.16317168688037736,15.0,,2,2,1,-1
6071,0.6363636363636364,-0.8860974454701586,22.0,,0,0,1,-1
6075,0.8235294117647058,-0.07438004193609606,17.0,,2,2,1,-1
6081,1.0,1.6892402439822112,3.0,,3,3,0,-1
6083,0.9230769230769231,0.5752254979745899,13.0,,3,3,1,-1
6088,0.7586206896551724,-0.28626439824088273,29.0,,1,2,2,-1
6096,0.7272727272727273,-0.5383037950804703,22.0,,1,1,1,-1
6098,0.7,-0.6769993636653779,20.0,,1,1,1,-1
6102,0.6666666666666666,-0.7131426412412595,30.0,,0,1,2,-1
6107,0.6666666666666666,-1.2995637786705339,27.0,,0,0,2,-1
6109,0.7727272727272727,-0.09546987012470715,44.0,,2,2,2,-1
6120,0.5357142857142857,-0.9827459220348407,28.0,,0,0,2,-1
6125,0.6039603960396039,-1.5930747321685754,101.0,,0,0,3,-1
6126,0.625,-0.8158543699807704,8.0,,0,1,0,-1
6128,0.7314814814814815,-0.4567614048453732,108.0,,1,1,3,-1
6129,0.6470588235294118,-0.7522276603761153,255.0,,0,1,3,-1
